raceId,driverId,circuitId,constructorId,resultId,number,grid,position,positionText,positionOrder,time,year,Air.Temp,Track.Temp,Rainfall,Wind.Speed,track_group,Fastest_Qual,driverRef,team_rank,final_position,constructorRef,circuitRef,Rainfall2,qualifying_mil,qualifying_dif
1021,844,11,6,24429,16,4,4,4,4,+1:05.250,2019,25.66,44.09692308,Dry,1.193846154,Med_Speed,01:15.0,leclerc,5,4,ferrari,hungaroring,Dry,75043,1.006316044
1022,1,13,131,24447,44,3,2,2,2,0.981,2019,17.4,28.11916667,Dry,2.035833333,Med_Speed,01:43.3,hamilton,3,2,mercedes,spa,Dry,103282,1.007442523
1022,20,13,6,24449,5,2,4,4,4,26.422,2019,17.4,28.11916667,Dry,2.035833333,Med_Speed,01:43.0,vettel,1,4,ferrari,spa,Dry,103037,1.005052722
1022,8,13,51,24461,7,6,16,16,16,\N,2019,17.4,28.11916667,Dry,2.035833333,Med_Speed,01:44.1,raikkonen,7,8,alfa,spa,Dry,104140,1.015811703
1022,815,13,211,24451,11,7,6,6,6,+1:24.448,2019,17.4,28.11916667,Dry,2.035833333,Med_Speed,01:44.7,perez,5,5,racing_point,spa,Dry,104706,1.021332631
1022,822,13,131,24448,77,4,3,3,3,12.585,2019,17.4,28.11916667,Dry,2.035833333,Med_Speed,01:43.4,bottas,3,3,mercedes,spa,Dry,103415,1.008739843
1022,840,13,211,24455,18,16,10,10,10,+1:49.838,2019,17.4,28.11916667,Dry,2.035833333,Med_Speed,01:45.0,stroll,5,7,racing_point,spa,Dry,105047,1.024658844
1022,842,13,5,24454,10,13,9,9,9,+1:49.168,2019,17.4,28.11916667,Dry,2.035833333,Med_Speed,01:46.4,gasly,8,6,toro_rosso,spa,Dry,106435,1.038197797
1022,844,13,6,24446,16,1,1,1,1,23:45.7,2019,17.4,28.11916667,Dry,2.035833333,Med_Speed,01:42.5,leclerc,1,1,ferrari,spa,Dry,102519,1
1023,1,14,131,24468,44,2,3,3,3,35.199,2019,21.0972973,33.04054054,Dry,1.566666667,High_Speed,01:19.3,hamilton,1,3,mercedes,monza,Dry,79346,1.00049176
1023,20,14,6,24478,5,4,13,13,13,\N,2019,21.0972973,33.04054054,Dry,1.566666667,High_Speed,01:19.5,vettel,1,8,ferrari,monza,Dry,79457,1.001891384
1023,8,14,51,24480,7,0,15,15,15,\N,2019,21.0972973,33.04054054,Dry,1.566666667,High_Speed,01:20.5,raikkonen,5,9,alfa,monza,Dry,80515,1.015231947
1023,815,14,211,24472,11,18,7,7,7,+1:13.802,2019,21.0972973,33.04054054,Dry,1.566666667,High_Speed,01:21.3,perez,6,4,racing_point,monza,Dry,81291,1.025016707
1023,822,14,131,24467,77,3,2,2,2,0.835,2019,21.0972973,33.04054054,Dry,1.566666667,High_Speed,01:19.4,bottas,1,2,mercedes,monza,Dry,79354,1.000592634
1023,840,14,211,24477,18,9,12,12,12,\N,2019,21.0972973,33.04054054,Dry,1.566666667,High_Speed,01:20.5,stroll,6,7,racing_point,monza,Dry,80498,1.01501759
1023,842,14,5,24476,10,17,11,11,11,\N,2019,21.0972973,33.04054054,Dry,1.566666667,High_Speed,01:20.5,gasly,8,6,toro_rosso,monza,Dry,80508,1.015143682
1023,844,14,6,24466,16,1,1,1,1,15:26.7,2019,21.0972973,33.04054054,Dry,1.566666667,High_Speed,01:19.3,leclerc,1,1,ferrari,monza,Dry,79307,1
1024,1,15,131,24489,44,2,4,4,4,4.608,2019,29.96516129,35.75290323,Dry,1.857419355,Low_Speed,01:36.4,hamilton,3,4,mercedes,marina_bay,Dry,96408,1.001985096
1024,20,15,6,24486,5,3,1,1,1,58:33.7,2019,29.96516129,35.75290323,Dry,1.857419355,Low_Speed,01:36.4,vettel,1,1,ferrari,marina_bay,Dry,96437,1.002286498
1024,822,15,131,24490,77,5,5,5,5,6.119,2019,29.96516129,35.75290323,Dry,1.857419355,Low_Speed,01:37.1,bottas,3,5,mercedes,marina_bay,Dry,97142,1.009613686
1024,830,15,9,24488,33,4,3,3,3,3.821,2019,29.96516129,35.75290323,Dry,1.857419355,Low_Speed,01:36.8,max_verstappen,5,3,red_bull,marina_bay,Dry,96813,1.006194332
1024,832,15,1,24497,55,7,12,12,12,35.974,2019,29.96516129,35.75290323,Dry,1.857419355,Low_Speed,01:37.8,sainz,6,7,mclaren,marina_bay,Dry,97818,1.016639471
1024,840,15,211,24498,18,16,13,13,13,36.419,2019,29.96516129,35.75290323,Dry,1.857419355,Low_Speed,01:40.0,stroll,7,8,racing_point,marina_bay,Dry,99979,1.03909912
1024,842,15,5,24493,10,11,8,8,8,15.547,2019,29.96516129,35.75290323,Dry,1.857419355,Low_Speed,01:38.7,gasly,8,6,toro_rosso,marina_bay,Dry,98699,1.025795857
1024,844,15,6,24487,16,1,2,2,2,2.641,2019,29.96516129,35.75290323,Dry,1.857419355,Low_Speed,01:36.2,leclerc,1,2,ferrari,marina_bay,Dry,96217,1
1025,1,71,131,24506,44,2,1,1,1,33:39.0,2019,22.02977099,34.33206107,Minimal,1.874045802,Med_Speed,01:32.0,hamilton,2,1,mercedes,sochi,Dry,92030,1.004387305
1025,8,71,51,24518,7,15,13,13,13,+1:08.910,2019,22.02977099,34.33206107,Minimal,1.874045802,Med_Speed,01:34.8,raikkonen,8,8,alfa,sochi,Dry,94840,1.035054787
1025,815,71,211,24512,11,11,7,7,7,48.728,2019,22.02977099,34.33206107,Minimal,1.874045802,Med_Speed,01:34.0,perez,6,6,racing_point,sochi,Dry,93958,1.025428908
1025,822,71,131,24507,77,4,2,2,2,3.829,2019,22.02977099,34.33206107,Minimal,1.874045802,Med_Speed,01:32.6,bottas,2,2,mercedes,sochi,Dry,92632,1.010957349
1025,830,71,9,24509,33,9,4,4,4,14.21,2019,22.02977099,34.33206107,Minimal,1.874045802,Med_Speed,01:32.3,max_verstappen,5,4,red_bull,sochi,Dry,92310,1.00744314
1025,832,71,1,24511,55,5,6,6,6,45.889,2019,22.02977099,34.33206107,Minimal,1.874045802,Med_Speed,01:33.2,sainz,4,5,mclaren,sochi,Dry,93222,1.017396429
1025,840,71,211,24516,18,14,11,11,11,+1:00.821,2019,22.02977099,34.33206107,Minimal,1.874045802,Med_Speed,01:34.2,stroll,6,7,racing_point,sochi,Dry,94233,1.028430174
1025,842,71,5,24519,10,16,14,14,14,+1:10.076,2019,22.02977099,34.33206107,Minimal,1.874045802,Med_Speed,01:34.0,gasly,9,9,toro_rosso,sochi,Dry,93950,1.025341599
1025,844,71,6,24508,16,1,3,3,3,5.212,2019,22.02977099,34.33206107,Minimal,1.874045802,Med_Speed,01:31.6,leclerc,1,3,ferrari,sochi,Dry,91628,1
1026,1,22,131,24528,44,4,3,3,3,13.858,2019,21.61935484,32.18387097,Dry,5.468548387,High_Speed,01:27.3,hamilton,3,3,mercedes,suzuka,Dry,87302,1.002733621
1026,20,22,6,24527,5,1,2,2,2,13.343,2019,21.61935484,32.18387097,Dry,5.468548387,High_Speed,01:27.1,vettel,1,2,ferrari,suzuka,Dry,87064,1
1026,8,22,51,24537,7,13,12,12,12,\N,2019,21.61935484,32.18387097,Dry,5.468548387,High_Speed,01:29.4,raikkonen,7,9,alfa,suzuka,Dry,89358,1.026348433
1026,815,22,211,24533,11,17,8,8,8,\N,2019,21.61935484,32.18387097,Dry,5.468548387,High_Speed,01:30.3,perez,8,7,racing_point,suzuka,Dry,90344,1.037673436
1026,822,22,131,24526,77,3,1,1,1,21:46.8,2019,21.61935484,32.18387097,Dry,5.468548387,High_Speed,01:27.3,bottas,3,1,mercedes,suzuka,Dry,87293,1.002630249
1026,832,22,1,24530,55,7,5,5,5,+1:09.101,2019,21.61935484,32.18387097,Dry,5.468548387,High_Speed,01:28.3,sainz,5,4,mclaren,suzuka,Dry,88304,1.014242396
1026,840,22,211,24534,18,12,9,9,9,\N,2019,21.61935484,32.18387097,Dry,5.468548387,High_Speed,01:29.3,stroll,8,8,racing_point,suzuka,Dry,89345,1.026199118
1026,842,22,5,24532,10,9,7,7,7,\N,2019,21.61935484,32.18387097,Dry,5.468548387,High_Speed,01:28.8,gasly,6,6,toro_rosso,suzuka,Dry,88779,1.019698153
1026,844,22,6,24531,16,2,6,6,6,\N,2019,21.61935484,32.18387097,Dry,5.468548387,High_Speed,01:27.3,leclerc,1,5,ferrari,suzuka,Dry,87253,1.002170817
1027,1,32,131,24546,44,3,1,1,1,36:48.9,2019,23.2030303,41.63333333,Dry,1.326515152,Low_Speed,01:15.3,hamilton,4,1,mercedes,rodriguez,Dry,75262,1.006741753
1027,20,32,6,24547,5,2,2,2,2,1.766,2019,23.2030303,41.63333333,Dry,1.326515152,Low_Speed,01:15.2,vettel,1,2,ferrari,rodriguez,Dry,75170,1.005511116
1027,815,32,211,24552,11,11,7,7,7,+1:13.819,2019,23.2030303,41.63333333,Dry,1.326515152,Low_Speed,01:16.7,perez,8,6,racing_point,rodriguez,Dry,76687,1.025803259
1027,822,32,131,24548,77,6,3,3,3,3.553,2019,23.2030303,41.63333333,Dry,1.326515152,Low_Speed,01:15.3,bottas,4,3,mercedes,rodriguez,Dry,75338,1.007758367
1027,830,32,9,24551,33,4,6,6,6,+1:08.807,2019,23.2030303,41.63333333,Dry,1.326515152,Low_Speed,01:14.8,max_verstappen,3,5,red_bull,rodriguez,Dry,74758,1
1027,832,32,1,24558,55,7,13,13,13,\N,2019,23.2030303,41.63333333,Dry,1.326515152,Low_Speed,01:16.0,sainz,6,9,mclaren,rodriguez,Dry,76014,1.016800877
1027,840,32,211,24557,18,16,12,12,12,\N,2019,23.2030303,41.63333333,Dry,1.326515152,Low_Speed,01:18.1,stroll,8,8,racing_point,rodriguez,Dry,78065,1.044236068
1027,842,32,5,24554,10,10,9,9,9,\N,2019,23.2030303,41.63333333,Dry,1.326515152,Low_Speed,01:16.6,gasly,7,7,toro_rosso,rodriguez,Dry,76586,1.024452233
1027,844,32,6,24549,16,1,4,4,4,6.368,2019,23.2030303,41.63333333,Dry,1.326515152,Low_Speed,01:15.0,leclerc,1,4,ferrari,rodriguez,Dry,75024,1.003558148
1028,1,69,131,24567,44,5,2,2,2,4.148,2019,21.47557252,29.08167939,Dry,2.553435115,Med_Speed,01:32.3,hamilton,1,2,mercedes,americas,Dry,92321,1.003172913
1028,8,69,51,24576,7,17,11,11,11,\N,2019,21.47557252,29.08167939,Dry,2.553435115,Med_Speed,01:34.4,raikkonen,7,7,alfa,americas,Dry,94369,1.025426768
1028,815,69,211,24575,11,0,10,10,10,\N,2019,21.47557252,29.08167939,Dry,2.553435115,Med_Speed,01:35.8,perez,7,6,racing_point,americas,Dry,95808,1.041063143
1028,822,69,131,24566,77,1,1,1,1,33:55.7,2019,21.47557252,29.08167939,Dry,2.553435115,Med_Speed,01:32.0,bottas,1,1,mercedes,americas,Dry,92029,1
1028,830,69,9,24568,33,3,3,3,3,5.002,2019,21.47557252,29.08167939,Dry,2.553435115,Med_Speed,01:32.1,max_verstappen,4,3,red_bull,americas,Dry,92096,1.000728031
1028,832,69,1,24573,55,7,8,8,8,\N,2019,21.47557252,29.08167939,Dry,2.553435115,Med_Speed,01:32.8,sainz,5,5,mclaren,americas,Dry,92847,1.008888503
1028,840,69,211,24578,18,14,13,13,13,\N,2019,21.47557252,29.08167939,Dry,2.553435115,Med_Speed,01:33.9,stroll,7,8,racing_point,americas,Dry,93921,1.020558737
1028,842,69,5,24581,10,10,16,16,16,\N,2019,21.47557252,29.08167939,Dry,2.553435115,Med_Speed,01:33.6,gasly,6,9,toro_rosso,americas,Dry,93556,1.016592596
1028,844,69,6,24569,16,4,4,4,4,52.239,2019,21.47557252,29.08167939,Dry,2.553435115,Med_Speed,01:32.1,leclerc,1,4,ferrari,americas,Dry,92137,1.001173543
1029,1,18,131,24592,44,3,7,7,7,11.139,2019,21.01679389,46.45343511,Dry,1.28778626,Med_Speed,01:07.7,hamilton,4,5,mercedes,interlagos,Dry,67699,1.002903575
1029,20,18,6,24602,5,2,17,17,17,\N,2019,21.01679389,46.45343511,Dry,1.28778626,Med_Speed,01:07.6,vettel,1,7,ferrari,interlagos,Dry,67631,1.001896212
1029,8,18,51,24589,7,8,4,4,4,9.452,2019,21.01679389,46.45343511,Dry,1.28778626,Med_Speed,01:08.9,raikkonen,5,4,alfa,interlagos,Dry,68858,1.020073182
1029,815,18,211,24594,11,15,9,9,9,11.529,2019,21.01679389,46.45343511,Dry,1.28778626,Med_Speed,01:09.0,perez,8,6,racing_point,interlagos,Dry,69035,1.022695288
1029,830,18,9,24586,33,1,1,1,1,33:14.7,2019,21.01679389,46.45343511,Dry,1.28778626,Med_Speed,01:07.5,max_verstappen,3,1,red_bull,interlagos,Dry,67503,1
1029,840,18,211,24604,18,17,19,19,19,\N,2019,21.01679389,46.45343511,Dry,1.28778626,Med_Speed,01:09.5,stroll,8,9,racing_point,interlagos,Dry,69536,1.03011718
1029,842,18,5,24587,10,6,2,2,2,6.077,2019,21.01679389,46.45343511,Dry,1.28778626,Med_Speed,01:08.8,gasly,6,2,toro_rosso,interlagos,Dry,68770,1.018769536
1029,844,18,6,24603,16,14,18,18,18,\N,2019,21.01679389,46.45343511,Dry,1.28778626,Med_Speed,01:07.7,leclerc,1,8,ferrari,interlagos,Dry,67728,1.003333185
1030,1,24,131,24606,44,1,1,1,1,34:05.7,2019,26.01804511,29.56616541,Dry,1.264661654,Med_Speed,01:34.8,hamilton,1,1,mercedes,yas_marina,Dry,94779,1
1030,20,24,6,24610,5,4,5,5,5,+1:04.357,2019,26.01804511,29.56616541,Dry,1.264661654,Med_Speed,01:35.3,vettel,3,5,ferrari,yas_marina,Dry,95339,1.005908482
1030,8,24,51,24618,7,17,13,13,13,\N,2019,26.01804511,29.56616541,Dry,1.264661654,Med_Speed,01:38.4,raikkonen,9,8,alfa,yas_marina,Dry,98383,1.038025301
1030,815,24,211,24612,11,10,7,7,7,\N,2019,26.01804511,29.56616541,Dry,1.264661654,Med_Speed,01:37.0,perez,7,6,racing_point,yas_marina,Dry,96961,1.023021977
1030,822,24,131,24609,77,20,4,4,4,44.379,2019,26.01804511,29.56616541,Dry,1.264661654,Med_Speed,01:35.0,bottas,1,4,mercedes,yas_marina,Dry,94973,1.002046867
1030,830,24,9,24607,33,2,2,2,2,16.772,2019,26.01804511,29.56616541,Dry,1.264661654,Med_Speed,01:35.1,max_verstappen,3,2,red_bull,yas_marina,Dry,95139,1.00379831
1030,832,24,1,24615,55,8,10,10,10,\N,2019,26.01804511,29.56616541,Dry,1.264661654,Med_Speed,01:36.3,sainz,6,7,mclaren,yas_marina,Dry,96308,1.016132266
1030,842,24,5,24623,10,11,18,18,18,\N,2019,26.01804511,29.56616541,Dry,1.264661654,Med_Speed,01:37.1,gasly,8,9,toro_rosso,yas_marina,Dry,97089,1.024372488
1030,844,24,6,24608,16,3,3,3,3,43.435,2019,26.01804511,29.56616541,Dry,1.264661654,Med_Speed,01:35.2,leclerc,3,3,ferrari,yas_marina,Dry,95219,1.004642379
1031,1,70,131,24629,44,5,4,4,4,5.689,2020,28.68416667,52.025,Dry,1.8875,Med_Speed,01:03.0,hamilton,1,3,mercedes,red_bull_ring,Dry,62951,1.000190661
1031,20,70,6,24635,5,11,10,10,10,24.545,2020,28.68416667,52.025,Dry,1.8875,Med_Speed,01:04.2,vettel,5,7,ferrari,red_bull_ring,Dry,64206,1.020130603
1031,815,70,211,24631,11,6,6,6,6,15.092,2020,28.68416667,52.025,Dry,1.8875,Med_Speed,01:03.9,perez,4,5,racing_point,red_bull_ring,Dry,63860,1.014633216
1031,822,70,131,24626,77,1,1,1,1,30:55.7,2020,28.68416667,52.025,Dry,1.8875,Med_Speed,01:02.9,bottas,1,1,mercedes,red_bull_ring,Dry,62939,1
1031,832,70,1,24630,55,8,5,5,5,8.903,2020,28.68416667,52.025,Dry,1.8875,Med_Speed,01:04.0,sainz,3,4,mclaren,red_bull_ring,Dry,63971,1.016396829
1031,842,70,213,24632,10,12,7,7,7,16.682,2020,28.68416667,52.025,Dry,1.8875,Med_Speed,01:04.3,gasly,7,6,alphatauri,red_bull_ring,Dry,64305,1.021703554
1031,844,70,6,24627,16,7,2,2,2,2.7,2020,28.68416667,52.025,Dry,1.8875,Med_Speed,01:03.9,leclerc,5,2,ferrari,red_bull_ring,Dry,63923,1.015634185
1032,1,70,131,24646,44,1,1,1,1,22:50.7,2020,20.8225,39.92,Minimal,2.228333333,Med_Speed,01:17.8,hamilton,1,1,mercedes,red_bull_ring,Dry,77825,1
1032,8,70,51,24656,7,16,11,11,11,\N,2020,20.8225,39.92,Minimal,2.228333333,Med_Speed,01:21.1,raikkonen,8,7,alfa,red_bull_ring,Dry,81140,1.042595567
1032,815,70,211,24651,11,17,6,6,6,+1:02.387,2020,20.8225,39.92,Minimal,2.228333333,Med_Speed,01:21.6,perez,6,4,racing_point,red_bull_ring,Dry,81607,1.048596209
1032,822,70,131,24647,77,4,2,2,2,13.719,2020,20.8225,39.92,Minimal,2.228333333,Med_Speed,01:18.7,bottas,1,2,mercedes,red_bull_ring,Dry,78657,1.010690652
1032,830,70,9,24648,33,2,3,3,3,33.698,2020,20.8225,39.92,Minimal,2.228333333,Med_Speed,01:17.9,max_verstappen,3,3,red_bull,red_bull_ring,Dry,77938,1.001451976
1032,832,70,1,24654,55,3,9,9,9,\N,2020,20.8225,39.92,Minimal,2.228333333,Med_Speed,01:18.6,sainz,3,6,mclaren,red_bull_ring,Dry,78590,1.009829746
1032,840,70,211,24652,18,12,7,7,7,+1:02.453,2020,20.8225,39.92,Minimal,2.228333333,Med_Speed,01:19.6,stroll,6,5,racing_point,red_bull_ring,Dry,79645,1.023385801
1032,842,70,213,24660,10,7,15,15,15,\N,2020,20.8225,39.92,Minimal,2.228333333,Med_Speed,01:18.7,gasly,5,8,alphatauri,red_bull_ring,Dry,78744,1.011808545
1033,1,11,131,24666,44,1,1,1,1,36:12.5,2020,20.74179104,27.12985075,Minimal,1.559701493,Med_Speed,01:13.4,hamilton,1,1,mercedes,hungaroring,Dry,73447,1
1033,20,11,6,24671,5,5,6,6,6,\N,2020,20.74179104,27.12985075,Minimal,1.559701493,Med_Speed,01:14.8,vettel,5,5,ferrari,hungaroring,Dry,74774,1.01806745
1033,8,11,51,24680,7,20,15,15,15,\N,2020,20.74179104,27.12985075,Minimal,1.559701493,Med_Speed,01:16.6,raikkonen,9,9,alfa,hungaroring,Dry,76614,1.043119528
1033,815,11,211,24672,11,4,7,7,7,\N,2020,20.74179104,27.12985075,Minimal,1.559701493,Med_Speed,01:14.5,perez,3,6,racing_point,hungaroring,Dry,74545,1.014949555
1033,822,11,131,24668,77,2,3,3,3,9.452,2020,20.74179104,27.12985075,Minimal,1.559701493,Med_Speed,01:13.6,bottas,1,3,mercedes,hungaroring,Dry,73554,1.001456833
1033,830,11,9,24667,33,7,2,2,2,8.702,2020,20.74179104,27.12985075,Minimal,1.559701493,Med_Speed,01:14.8,max_verstappen,8,2,red_bull,hungaroring,Dry,74849,1.019088594
1033,832,11,1,24674,55,9,9,9,9,\N,2020,20.74179104,27.12985075,Minimal,1.559701493,Med_Speed,01:15.0,sainz,7,7,mclaren,hungaroring,Dry,75027,1.021512111
1033,840,11,211,24669,18,3,4,4,4,57.579,2020,20.74179104,27.12985075,Minimal,1.559701493,Med_Speed,01:14.4,stroll,3,4,racing_point,hungaroring,Dry,74377,1.012662192
1033,844,11,6,24676,16,6,11,11,11,\N,2020,20.74179104,27.12985075,Minimal,1.559701493,Med_Speed,01:14.8,leclerc,5,8,ferrari,hungaroring,Dry,74817,1.018652906
1034,1,9,131,24686,44,1,1,1,1,28:01.3,2020,21.29140625,40.6328125,Dry,3.1140625,High_Speed,01:24.3,hamilton,1,1,mercedes,silverstone,Dry,84303,1
1034,20,9,6,24695,5,10,10,10,10,41.857,2020,21.29140625,40.6328125,Dry,3.1140625,High_Speed,01:26.3,vettel,4,6,ferrari,silverstone,Dry,86339,1.024150979
1034,8,9,51,24702,7,16,17,17,17,\N,2020,21.29140625,40.6328125,Dry,3.1140625,High_Speed,01:27.4,raikkonen,9,9,alfa,silverstone,Dry,87366,1.036333227
1034,822,9,131,24696,77,2,11,11,11,42.167,2020,21.29140625,40.6328125,Dry,3.1140625,High_Speed,01:24.6,bottas,1,7,mercedes,silverstone,Dry,84616,1.003712798
1034,830,9,9,24687,33,3,2,2,2,5.856,2020,21.29140625,40.6328125,Dry,3.1140625,High_Speed,01:25.3,max_verstappen,6,2,red_bull,silverstone,Dry,85325,1.012122937
1034,832,9,1,24698,55,7,13,13,13,53.37,2020,21.29140625,40.6328125,Dry,3.1140625,High_Speed,01:26.0,sainz,3,8,mclaren,silverstone,Dry,85965,1.019714601
1034,840,9,211,24694,18,6,9,9,9,37.311,2020,21.29140625,40.6328125,Dry,3.1140625,High_Speed,01:25.8,stroll,7,5,racing_point,silverstone,Dry,85839,1.018219992
1034,842,9,213,24692,10,11,7,7,7,31.188,2020,21.29140625,40.6328125,Dry,3.1140625,High_Speed,01:26.3,gasly,8,4,alphatauri,silverstone,Dry,86343,1.024198427
1034,844,9,6,24688,16,4,3,3,3,18.474,2020,21.29140625,40.6328125,Dry,3.1140625,High_Speed,01:25.4,leclerc,4,3,ferrari,silverstone,Dry,85427,1.013332859
1035,1,9,131,24707,44,2,2,2,2,11.326,2020,25.28706897,43.22758621,Dry,2.236206897,High_Speed,01:25.2,hamilton,1,2,mercedes,silverstone,Dry,85217,1.000739836
1035,20,9,6,24717,5,11,12,12,12,+1:13.370,2020,25.28706897,43.22758621,Dry,2.236206897,High_Speed,01:27.1,vettel,5,7,ferrari,silverstone,Dry,87078,1.022594358
1035,8,9,51,24720,7,20,15,15,15,\N,2020,25.28706897,43.22758621,Dry,2.236206897,High_Speed,01:28.5,raikkonen,9,9,alfa,silverstone,Dry,88493,1.039211311
1035,822,9,131,24708,77,1,3,3,3,19.231,2020,25.28706897,43.22758621,Dry,2.236206897,High_Speed,01:25.2,bottas,1,3,mercedes,silverstone,Dry,85154,1
1035,830,9,9,24706,33,4,1,1,1,19:42.0,2020,25.28706897,43.22758621,Dry,2.236206897,High_Speed,01:26.2,max_verstappen,4,1,red_bull,silverstone,Dry,86176,1.012001785
1035,832,9,1,24718,55,12,13,13,13,+1:14.070,2020,25.28706897,43.22758621,Dry,2.236206897,High_Speed,01:27.1,sainz,7,8,mclaren,silverstone,Dry,87083,1.022653076
1035,840,9,211,24711,18,6,6,6,6,42.538,2020,25.28706897,43.22758621,Dry,2.236206897,High_Speed,01:26.4,stroll,3,5,racing_point,silverstone,Dry,86428,1.014961129
1035,842,9,213,24716,10,7,11,11,11,+1:10.642,2020,25.28706897,43.22758621,Dry,2.236206897,High_Speed,01:26.5,gasly,7,6,alphatauri,silverstone,Dry,86523,1.016076755
1035,844,9,6,24709,16,8,4,4,4,29.289,2020,25.28706897,43.22758621,Dry,2.236206897,High_Speed,01:26.6,leclerc,5,4,ferrari,silverstone,Dry,86614,1.017145407
1036,1,4,131,24726,44,1,1,1,1,31:45.3,2020,29.79689922,47.55581395,Dry,1.54496124,Med_Speed,01:15.6,hamilton,1,1,mercedes,catalunya,Dry,75584,1
1036,20,4,6,24732,5,11,7,7,7,\N,2020,29.79689922,47.55581395,Dry,1.54496124,Med_Speed,01:17.2,vettel,7,7,ferrari,catalunya,Dry,77168,1.020956816
1036,8,4,51,24739,7,14,14,14,14,\N,2020,29.79689922,47.55581395,Dry,1.54496124,Med_Speed,01:17.4,raikkonen,9,9,alfa,catalunya,Dry,77386,1.023841025
1036,815,4,211,24730,11,4,5,5,5,\N,2020,29.79689922,47.55581395,Dry,1.54496124,Med_Speed,01:16.5,perez,3,5,racing_point,catalunya,Dry,76482,1.011880821
1036,822,4,131,24728,77,2,3,3,3,44.752,2020,29.79689922,47.55581395,Dry,1.54496124,Med_Speed,01:15.6,bottas,1,3,mercedes,catalunya,Dry,75643,1.000780588
1036,830,4,9,24727,33,3,2,2,2,24.177,2020,29.79689922,47.55581395,Dry,1.54496124,Med_Speed,01:16.3,max_verstappen,3,2,red_bull,catalunya,Dry,76292,1.009367062
1036,832,4,1,24731,55,7,6,6,6,\N,2020,29.79689922,47.55581395,Dry,1.54496124,Med_Speed,01:16.9,sainz,6,6,mclaren,catalunya,Dry,76876,1.017093565
1036,840,4,211,24729,18,5,4,4,4,\N,2020,29.79689922,47.55581395,Dry,1.54496124,Med_Speed,01:16.6,stroll,3,4,racing_point,catalunya,Dry,76589,1.013296465
1036,842,4,213,24734,10,10,9,9,9,\N,2020,29.79689922,47.55581395,Dry,1.54496124,Med_Speed,01:16.8,gasly,8,8,alphatauri,catalunya,Dry,76800,1.016088061
1037,1,13,131,24746,44,1,1,1,1,24:08.8,2020,18.56859504,29.82396694,Dry,1.465289256,Med_Speed,01:41.3,hamilton,1,1,mercedes,spa,Dry,101252,1
1037,20,13,6,24758,5,14,13,13,13,+1:12.894,2020,18.56859504,29.82396694,Dry,1.465289256,Med_Speed,01:43.3,vettel,8,8,ferrari,spa,Dry,103261,1.019841583
1037,8,13,51,24757,7,16,12,12,12,+1:11.504,2020,18.56859504,29.82396694,Dry,1.465289256,Med_Speed,01:43.7,raikkonen,10,7,alfa,spa,Dry,103743,1.024601983
1037,815,13,211,24755,11,8,10,10,10,53.179,2020,18.56859504,29.82396694,Dry,1.465289256,Med_Speed,01:42.5,perez,4,6,racing_point,spa,Dry,102532,1.012641726
1037,822,13,131,24747,77,2,2,2,2,8.448,2020,18.56859504,29.82396694,Dry,1.465289256,Med_Speed,01:41.8,bottas,1,2,mercedes,spa,Dry,101763,1.005046814
1037,830,13,9,24748,33,3,3,3,3,15.455,2020,18.56859504,29.82396694,Dry,1.465289256,Med_Speed,01:41.8,max_verstappen,3,3,red_bull,spa,Dry,101778,1.005194959
1037,832,13,1,24765,55,7,NA,W,20,\N,2020,18.56859504,29.82396694,Dry,1.465289256,Med_Speed,01:42.4,sainz,4,10,mclaren,spa,Dry,102438,1.011713349
1037,840,13,211,24754,18,9,9,9,9,52.603,2020,18.56859504,29.82396694,Dry,1.465289256,Med_Speed,01:42.5,stroll,4,5,racing_point,spa,Dry,102491,1.012236795
1037,842,13,213,24753,10,12,8,8,8,47.371,2020,18.56859504,29.82396694,Dry,1.465289256,Med_Speed,01:42.7,gasly,7,4,alphatauri,spa,Dry,102745,1.014745388
1037,844,13,6,24759,16,13,14,14,14,+1:14.920,2020,18.56859504,29.82396694,Dry,1.465289256,Med_Speed,01:43.0,leclerc,8,9,ferrari,spa,Dry,102996,1.017224351
1038,1,14,131,24772,44,1,7,7,7,17.245,2020,28.09090909,41.2013986,Dry,1.520979021,High_Speed,01:18.9,hamilton,1,5,mercedes,monza,Dry,78887,1
1038,8,14,51,24778,7,14,13,13,13,36.312,2020,28.09090909,41.2013986,Dry,1.520979021,High_Speed,01:20.9,raikkonen,7,7,alfa,monza,Dry,80926,1.025847098
1038,815,14,211,24775,11,4,10,10,10,23.224,2020,28.09090909,41.2013986,Dry,1.520979021,High_Speed,01:19.7,perez,4,6,racing_point,monza,Dry,79718,1.010534055
1038,822,14,131,24770,77,2,5,5,5,7.108,2020,28.09090909,41.2013986,Dry,1.520979021,High_Speed,01:19.0,bottas,1,4,mercedes,monza,Dry,78952,1.000823963
1038,832,14,1,24767,55,3,2,2,2,0.415,2020,28.09090909,41.2013986,Dry,1.520979021,High_Speed,01:19.7,sainz,3,2,mclaren,monza,Dry,79695,1.010242499
1038,840,14,211,24768,18,8,3,3,3,3.358,2020,28.09090909,41.2013986,Dry,1.520979021,High_Speed,01:19.9,stroll,4,3,racing_point,monza,Dry,79924,1.013145385
1038,842,14,213,24766,10,10,1,1,1,47:06.1,2020,28.09090909,41.2013986,Dry,1.520979021,High_Speed,01:19.9,gasly,6,1,alphatauri,monza,Dry,79909,1.01295524
